retailer,retailer_id,invoice_date,region,state,city,gender_type,product_category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Street Footwear,50,450,225000.0,90000.0,0.4,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Athletic Footwear,40,400,160000.0,64000.0,0.4,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Apparel,50,375,187500.0,65625.0,0.35,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Apparel,55,550,302500.0,121000.0,0.4,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Street Footwear,50,650,325000.0,130000.0,0.4,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Athletic Footwear,40,450,180000.0,63000.0,0.35,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Street Footwear,15,350,52500.0,21000.0,0.4,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Athletic Footwear,15,325,48750.0,19500.0,0.4,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Apparel,25,325,81250.0,28437.5,0.35,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Apparel,30,425,127500.0,51000.0,0.4,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Street Footwear,30,600,180000.0,72000.0,0.4,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Athletic Footwear,20,425,85000.0,29750.0,0.35,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Street Footwear,20,300,60000.0,24000.0,0.4,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Athletic Footwear,20,275,55000.0,22000.0,0.4,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Apparel,30,275,82500.0,28875.0,0.35,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Athletic Footwear,18,70,1260.0,630.0,0.5,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Apparel,34,98,3332.0,1499.4,0.45,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Apparel,19,115,2185.0,1179.9,0.54,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Street Footwear,18,181,3258.0,1726.74,0.53,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Athletic Footwear,20,98,1960.0,882.0,0.45,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Street Footwear,10,88,880.0,475.2,0.54,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Athletic Footwear,19,60,1140.0,592.8,0.52,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Apparel,32,65,2080.0,956.8,0.46,Online
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Apparel,24,102,2448.0,1248.48,0.51,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Street Footwear,23,174,4002.0,2161.08,0.54,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Athletic Footwear,24,81,1944.0,952.56,0.49,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Street Footwear,14,75,1050.0,546.0,0.52,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Athletic Footwear,20,63,1260.0,667.8,0.53,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Apparel,37,73,2701.0,1296.48,0.48,Online
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Apparel,28,116,3248.0,1656.48,0.51,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Street Footwear,39,181,7059.0,3811.86,0.54,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Athletic Footwear,38,113,4294.0,2147.0,0.5,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Street Footwear,34,91,3094.0,1701.7,0.55,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Athletic Footwear,34,78,2652.0,1405.56,0.53,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Apparel,42,85,3570.0,1677.9,0.47,Online
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Apparel,44,111,4884.0,2686.2,0.55,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Street Footwear,36,203,7308.0,3654.0,0.5,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Athletic Footwear,32,106,3392.0,1662.08,0.49,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Street Footwear,38,104,3952.0,2134.08,0.54,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Athletic Footwear,37,98,3626.0,1885.52,0.52,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Apparel,54,98,5292.0,2540.16,0.48,Online
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Apparel,54,160,8640.0,4665.6,0.54,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Street Footwear,50,233,11650.0,5825.0,0.5,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Athletic Footwear,47,147,6909.0,3109.05,0.45,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Street Footwear,43,126,5418.0,2763.18,0.51,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Athletic Footwear,41,116,4756.0,2568.24,0.54,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Apparel,55,119,6545.0,3207.05,0.49,Online
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Apparel,63,150,9450.0,5103.0,0.54,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Street Footwear,55,210,11550.0,6237.0,0.54,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Athletic Footwear,50,152,7600.0,3648.0,0.48,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Street Footwear,47,126,5922.0,3079.44,0.52,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Athletic Footwear,39,104,4056.0,2028.0,0.5,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Apparel,48,113,5424.0,2657.76,0.49,Online
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Apparel,50,143,7150.0,3718.0,0.52,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Street Footwear,48,182,8736.0,4542.72,0.52,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Athletic Footwear,39,126,4914.0,2358.72,0.48,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Street Footwear,14,88,1232.0,640.64,0.52,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Athletic Footwear,14,88,1232.0,640.64,0.52,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Apparel,23,94,2162.0,1081.0,0.5,Online
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Apparel,29,119,3451.0,1863.54,0.54,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Street Footwear,27,150,4050.0,2025.0,0.5,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Athletic Footwear,19,106,2014.0,906.3,0.45,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Street Footwear,19,78,1482.0,741.0,0.5,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Athletic Footwear,19,72,1368.0,725.04,0.53,Online
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Apparel,27,83,2241.0,1053.27,0.47,Online
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Athletic Footwear,15,78,1170.0,549.9,0.47,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Apparel,23,111,2553.0,944.61,0.37,Outlet
Walmart,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Apparel,16,145,2320.0,974.4,0.42,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Street Footwear,15,206,3090.0,1452.3,0.47,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Athletic Footwear,14,107,1498.0,554.26,0.37,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Street Footwear,8,112,896.0,403.2,0.45,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Athletic Footwear,15,70,1050.0,493.5,0.47,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men,Apparel,24,88,2112.0,844.8,0.4,Outlet
Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women,Apparel,20,112,2240.0,1030.4,0.46,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Street Footwear,19,204,3876.0,1744.2,0.45,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Athletic Footwear,20,102,2040.0,816.0,0.4,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Street Footwear,11,96,1056.0,496.32,0.47,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Athletic Footwear,13,77,1001.0,470.47,0.47,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Men,Apparel,31,75,2325.0,860.25,0.37,Outlet
Walmart,1197831,2021-04-20,South,Arkansas,Little Rock,Women,Apparel,24,120,2880.0,1267.2,0.44,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Street Footwear,26,228,5928.0,2726.88,0.46,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Athletic Footwear,28,116,3248.0,1364.16,0.42,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Street Footwear,27,119,3213.0,1413.72,0.44,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Athletic Footwear,24,90,2160.0,1015.2,0.47,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Men,Apparel,32,111,3552.0,1385.28,0.39,Outlet
Walmart,1197831,2021-05-19,South,Arkansas,Little Rock,Women,Apparel,33,145,4785.0,2248.95,0.47,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Street Footwear,28,236,6608.0,2907.52,0.44,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Athletic Footwear,25,149,3725.0,1452.75,0.39,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Street Footwear,28,124,3472.0,1562.4,0.45,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Athletic Footwear,29,124,3596.0,1582.24,0.44,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Men,Apparel,37,116,4292.0,1673.88,0.39,Outlet
Walmart,1197831,2021-06-21,South,Arkansas,Little Rock,Women,Apparel,48,165,7920.0,3405.6,0.43,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Street Footwear,39,271,10569.0,4438.98,0.42,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Athletic Footwear,36,163,5868.0,2171.16,0.37,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Street Footwear,32,140,4480.0,1971.2,0.44,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Athletic Footwear,35,120,4200.0,1806.0,0.43,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Men,Apparel,40,149,5960.0,2384.0,0.4,Outlet
Walmart,1197831,2021-07-19,South,Arkansas,Little Rock,Women,Apparel,50,198,9900.0,4554.0,0.46,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Street Footwear,43,233,10019.0,4508.55,0.45,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Athletic Footwear,42,163,6846.0,2669.94,0.39,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Street Footwear,40,135,5400.0,2376.0,0.44,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Athletic Footwear,29,132,3828.0,1722.6,0.45,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Men,Apparel,40,113,4520.0,1672.4,0.37,Outlet
Walmart,1197831,2021-08-20,South,Arkansas,Little Rock,Women,Apparel,40,193,7720.0,3628.4,0.47,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Street Footwear,35,221,7735.0,3326.05,0.43,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Athletic Footwear,26,135,3510.0,1439.1,0.41,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Street Footwear,11,123,1353.0,635.91,0.47,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Athletic Footwear,12,104,1248.0,524.16,0.42,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Men,Apparel,18,111,1998.0,779.22,0.39,Outlet
Walmart,1197831,2021-09-19,South,Arkansas,Little Rock,Women,Apparel,22,140,3080.0,1293.6,0.42,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Street Footwear,21,180,3780.0,1701.0,0.45,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Athletic Footwear,14,132,1848.0,739.2,0.4,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Street Footwear,16,99,1584.0,728.64,0.46,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Athletic Footwear,15,94,1410.0,634.5,0.45,Outlet
Walmart,1197831,2021-10-21,South,Arkansas,Little Rock,Men,Apparel,21,91,1911.0,707.07,0.37,Outlet
West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Apparel,30,400,120000.0,48000.0,0.4,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Street Footwear,25,550,137500.0,55000.0,0.4,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Athletic Footwear,15,375,56250.0000000001,19687.5,0.35,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Street Footwear,25,320,80000.0000000001,32000.0,0.4,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Athletic Footwear,55,375,206250.0,82500.0,0.4,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Apparel,75,350,262500.0,91875.0,0.35,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Apparel,75,450,337500.0,135000.0,0.4,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Street Footwear,70,700,490000.0,196000.0,0.4,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Athletic Footwear,60,500,300000.0,105000.0,0.35,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Street Footwear,60,450,270000.0,108000.0,0.4,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Athletic Footwear,60,400,240000.0,96000.0,0.4,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Apparel,70,400,280000.0,98000.0,0.35,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Apparel,75,500,375000.0,150000.0,0.4,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Street Footwear,25,575,143750.0,57500.0,0.4,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Athletic Footwear,25,375,93750.0,32812.5,0.35,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Street Footwear,15,375,56250.0,22500.0,0.4,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Athletic Footwear,20,225,45000.0,18000.0,0.4,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Apparel,35,275,96250.0,33687.5,0.35,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Apparel,25,375,93750.0,37500.0,0.4,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Street Footwear,25,625,156250.0,62500.0,0.4,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Athletic Footwear,25,275,68750.0,24062.5,0.35,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Street Footwear,15,325,48750.0,19500.0,0.4,Online
West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Apparel,29,104,3016.0,1598.48,0.53,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Street Footwear,24,143,3432.0,1716.0,0.5,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Athletic Footwear,14,94,1316.0,658.0,0.5,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Street Footwear,23,90,2070.0,1055.7,0.51,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Athletic Footwear,51,109,5559.0,2779.5,0.5,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Apparel,69,91,6279.0,2951.13,0.47,Online
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Apparel,73,117,8541.0,4526.73,0.53,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Street Footwear,67,203,13601.0,7480.55,0.55,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Athletic Footwear,54,140,7560.0,3553.2,0.47,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Street Footwear,55,126,6930.0,3742.2,0.54,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Athletic Footwear,57,120,6840.0,3488.4,0.51,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Apparel,64,112,7168.0,3512.32,0.49,Online
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Apparel,70,150,10500.0,5355.0,0.51,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Street Footwear,24,167,4008.0,2124.24,0.53,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Athletic Footwear,25,109,2725.0,1226.25,0.45,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Street Footwear,15,98,1470.0,808.5,0.55,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Athletic Footwear,18,65,1170.0,643.5,0.55,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Apparel,33,80,2640.0,1320.0,0.5,Online
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Apparel,23,101,2323.0,1207.96,0.52,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Street Footwear,24,169,4056.0,2109.12,0.52,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Athletic Footwear,23,80,1840.0,846.4,0.46,Online
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Street Footwear,15,91,1365.0,682.5,0.5,Online
West Gear,1197831,2021-10-21,South,Arkansas,Little Rock,Women,Apparel,20,132,2640.0,1188.0,0.45,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Street Footwear,18,176,3168.0,1457.28,0.46,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Athletic Footwear,11,116,1276.0,535.92,0.42,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Street Footwear,19,102,1938.0,833.34,0.43,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Athletic Footwear,41,128,5248.0,2309.12,0.44,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Men,Apparel,56,105,5880.0,2410.8,0.41,Outlet
West Gear,1197831,2021-11-20,South,Arkansas,Little Rock,Women,Apparel,53,135,7155.0,3219.75,0.45,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Street Footwear,55,238,13090.0,6021.4,0.46,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Athletic Footwear,46,155,7130.0,2852.0,0.4,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Street Footwear,43,149,6407.0,2819.08,0.44,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Athletic Footwear,40,124,4960.0,2281.6,0.46,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Men,Apparel,50,132,6600.0,2640.0,0.4,Outlet
West Gear,1197831,2021-12-19,South,Arkansas,Little Rock,Women,Apparel,55,170,9350.0,4207.5,0.45,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Street Footwear,17,178,3026.0,1422.22,0.47,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Athletic Footwear,18,124,2232.0,848.16,0.38,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Street Footwear,10,131,1310.0,563.3,0.43,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Athletic Footwear,13,74,962.0,413.66,0.43,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Men,Apparel,23,91,2093.0,858.13,0.41,Outlet
West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women,Apparel,18,124,2232.0,1004.4,0.45,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Street Footwear,18,206,3708.0,1631.52,0.44,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Men,Athletic Footwear,17,83,1411.0,550.29,0.39,Outlet
West Gear,1197831,2021-02-21,South,Arkansas,Little Rock,Women,Street Footwear,12,98,1176.0,552.72,0.47,Outlet
Sports Direct,1197831,2021-03-14,South,Tennessee,Knoxville,Men,Apparel,39,95,3705.0,1482.0,0.4,Online
Sports Direct,1197831,2021-03-15,South,Tennessee,Knoxville,Women,Apparel,33,125,4125.0,2681.25,0.65,Online
Sports Direct,1197831,2021-03-16,South,Tennessee,Knoxville,Men,Street Footwear,24,169,4056.0,2028.0,0.5,Online
Sports Direct,1197831,2021-03-17,South,Tennessee,Knoxville,Men,Athletic Footwear,33,181,5973.0,2867.04,0.48,Online
Sports Direct,1197831,2021-03-18,South,Tennessee,Knoxville,Women,Street Footwear,32,122,3904.0,1873.92,0.48,Online
Sports Direct,1197831,2021-03-19,South,Tennessee,Knoxville,Women,Athletic Footwear,33,108,3564.0,2138.4,0.6,Online
Sports Direct,1197831,2021-03-20,South,Tennessee,Knoxville,Men,Apparel,37,83,3071.0,1259.11,0.41,Online
Sports Direct,1197831,2021-03-21,South,Tennessee,Knoxville,Women,Apparel,32,133,4256.0,2723.84,0.64,Online
Sports Direct,1197831,2021-03-22,South,Tennessee,Knoxville,Men,Street Footwear,27,189,5103.0,2602.53,0.51,Online
Sports Direct,1197831,2021-03-23,South,Tennessee,Knoxville,Men,Athletic Footwear,37,163,6031.0,3136.12,0.52,Online
Sports Direct,1197831,2021-03-24,South,Tennessee,Knoxville,Women,Street Footwear,28,124,3472.0,1909.6,0.55,Online
Sports Direct,1197831,2021-03-25,South,Tennessee,Knoxville,Women,Athletic Footwear,33,101,3333.0,2133.12,0.64,Online
Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men,Apparel,39,69,2691.0,1264.77,0.47,Online
Sports Direct,1197831,2021-03-27,South,Tennessee,Knoxville,Women,Apparel,33,111,3663.0,2417.58,0.66,Online
Sports Direct,1197831,2021-03-28,South,Tennessee,Knoxville,Men,Street Footwear,19,169,3211.0,1605.5,0.5,Online
Sports Direct,1197831,2021-03-29,South,Tennessee,Knoxville,Men,Athletic Footwear,24,176,4224.0,2154.24,0.51,Online
Sports Direct,1197831,2021-03-30,South,Tennessee,Knoxville,Women,Street Footwear,19,135,2565.0,1410.75,0.55,Online
Sports Direct,1197831,2021-03-31,South,Tennessee,Knoxville,Women,Athletic Footwear,23,112,2576.0,1674.4,0.65,Online
Sports Direct,1197831,2021-04-01,South,Tennessee,Knoxville,Men,Apparel,28,84,2352.0,1058.4,0.45,Online
Sports Direct,1197831,2021-04-02,South,Tennessee,Knoxville,Women,Apparel,24,161,3864.0,2627.52,0.68,Online
Sports Direct,1197831,2021-04-03,South,Tennessee,Knoxville,Men,Street Footwear,14,189,2646.0,1323.0,0.5,Online
Sports Direct,1197831,2021-04-04,South,Tennessee,Knoxville,Men,Athletic Footwear,23,218,5014.0,2507.0,0.5,Online
Sports Direct,1197831,2021-04-05,South,Tennessee,Knoxville,Women,Street Footwear,19,180,3420.0,1846.8,0.54,Online
Sports Direct,1197831,2021-04-06,South,Tennessee,Knoxville,Women,Athletic Footwear,27,142,3834.0,2300.4,0.6,Online
Sports Direct,1197831,2021-04-07,South,Tennessee,Knoxville,Men,Apparel,41,106,4346.0,2129.54,0.49,Online
Sports Direct,1197831,2021-04-08,South,Tennessee,Knoxville,Women,Apparel,38,202,7676.0,5142.92,0.67,Online
Sports Direct,1197831,2021-04-09,South,Tennessee,Knoxville,Men,Street Footwear,36,217,7812.0,3984.12,0.51,Online
Sports Direct,1197831,2021-04-10,South,Tennessee,Knoxville,Men,Athletic Footwear,42,202,8484.0,4326.84,0.51,Online
Sports Direct,1197831,2021-04-11,South,Tennessee,Knoxville,Women,Street Footwear,36,169,6084.0,3102.84,0.51,Online
Sports Direct,1197831,2021-04-12,South,Tennessee,Knoxville,Women,Athletic Footwear,36,174,6264.0,3821.04,0.61,Online
Sports Direct,1197831,2021-04-13,South,Tennessee,Knoxville,Men,Apparel,43,145,6235.0,2992.8,0.48,Online
Sports Direct,1197831,2021-04-14,South,Tennessee,Knoxville,Women,Apparel,49,236,11564.0,7516.6,0.65,Online
Sports Direct,1197831,2021-04-15,South,Tennessee,Knoxville,Men,Street Footwear,36,215,7740.0,4411.8,0.57,Online
Sports Direct,1197831,2021-04-16,South,Tennessee,Knoxville,Men,Athletic Footwear,43,206,8858.0,5137.64,0.58,Online
Sports Direct,1197831,2021-04-17,South,Tennessee,Knoxville,Women,Street Footwear,36,263,9468.0,5680.8,0.6,Online
Sports Direct,1197831,2021-04-18,South,Tennessee,Knoxville,Women,Athletic Footwear,37,161,5957.0,3872.05,0.65,Online
Sports Direct,1197831,2021-04-19,South,Tennessee,Knoxville,Men,Apparel,43,165,7095.0,3760.35,0.53,Online
Sports Direct,1197831,2021-04-20,South,Tennessee,Knoxville,Women,Apparel,52,223,11596.0,8117.2,0.7,Online
Sports Direct,1197831,2021-04-21,South,Tennessee,Knoxville,Men,Street Footwear,41,233,9553.0,5445.21,0.57,Online
Sports Direct,1197831,2021-04-22,South,Tennessee,Knoxville,Men,Athletic Footwear,54,233,12582.0,7171.74,0.57,Online
Sports Direct,1197831,2021-04-23,South,Tennessee,Knoxville,Women,Street Footwear,46,285,13110.0,7866.0,0.6,Online
Sports Direct,1197831,2021-04-24,South,Tennessee,Knoxville,Women,Athletic Footwear,42,133,5586.0,3854.34,0.69,Online
Sports Direct,1197831,2021-04-25,South,Tennessee,Knoxville,Men,Apparel,49,133,6517.0,3454.01,0.53,Online
Sports Direct,1197831,2021-04-26,South,Tennessee,Knoxville,Women,Apparel,53,181,9593.0,6811.03,0.71,Online
